Iteration,Data Size (bytes),Encrypt Time (seconds),Sign Time (seconds),Verify Time (seconds),Decrypt Time (seconds),Total Time (seconds)
233,5586,0.0002703666687011719,0.3361175060272217,0.009584426879882812,0.00031185150146484375,0.34628748893737793
234,5601,0.0002739429473876953,0.3362436294555664,0.00953054428100586,0.00037288665771484375,0.34642505645751953
235,5597,0.0002849102020263672,0.33619236946105957,0.009626150131225586,0.00030875205993652344,0.34641575813293457
236,5569,0.00027441978454589844,0.335970401763916,0.009941339492797852,0.0003077983856201172,0.3464982509613037
237,5621,0.0002760887145996094,0.3360869884490967,0.00947713851928711,0.0003001689910888672,0.346144437789917
238,5486,0.0002677440643310547,0.33617568016052246,0.009884357452392578,0.00036334991455078125,0.3466966152191162
239,5530,0.0002982616424560547,0.3359215259552002,0.00980687141418457,0.0003108978271484375,0.3463408946990967
240,5496,0.00029206275939941406,0.33608269691467285,0.009981155395507812,0.0003063678741455078,0.3466660976409912
241,5564,0.00027370452880859375,0.33608317375183105,0.009738683700561523,0.00029587745666503906,0.34639525413513184
242,5567,0.00026869773864746094,0.33606958389282227,0.00959324836730957,0.0003020763397216797,0.3462376594543457
243,5546,0.00027871131896972656,0.33620619773864746,0.010030508041381836,0.0003254413604736328,0.3468449115753174
244,5550,0.00028014183044433594,0.33588147163391113,0.009703636169433594,0.00034499168395996094,0.34621548652648926
245,5583,0.0002856254577636719,0.3361971378326416,0.009750604629516602,0.0002980232238769531,0.34653496742248535
246,5563,0.0002715587615966797,0.3358302116394043,0.00952458381652832,0.00031065940856933594,0.34594106674194336
247,5586,0.0002760887145996094,0.335857629776001,0.009645938873291016,0.00029277801513671875,0.34607577323913574
248,5537,0.0002655982971191406,0.3361382484436035,0.009646415710449219,0.0002987384796142578,0.34635233879089355
249,5591,0.0002696514129638672,0.33620476722717285,0.00963735580444336,0.0003142356872558594,0.34643030166625977
250,5584,0.0002655982971191406,0.3359808921813965,0.009846925735473633,0.00029587745666503906,0.3463928699493408
251,5598,0.00027561187744140625,0.3360483646392822,0.009365081787109375,0.0003142356872558594,0.3460073471069336
252,5550,0.000274658203125,0.336090087890625,0.009528160095214844,0.0003116130828857422,0.346207857131958
253,5570,0.0002765655517578125,0.3361818790435791,0.009412765502929688,0.0003025531768798828,0.3461768627166748
254,5521,0.00026917457580566406,0.3360588550567627,0.009862184524536133,0.0003223419189453125,0.34651637077331543
255,5533,0.0002732276916503906,0.33622241020202637,0.009513139724731445,0.00036716461181640625,0.34637999534606934
256,5551,0.0002999305725097656,0.3362002372741699,0.009593725204467773,0.0003108978271484375,0.3464088439941406
257,5534,0.00027823448181152344,0.3360915184020996,0.009846210479736328,0.0002980232238769531,0.34651756286621094
258,5544,0.00027060508728027344,0.336179256439209,0.009690999984741211,0.000301361083984375,0.34644460678100586
259,5565,0.00027370452880859375,0.336045503616333,0.009961366653442383,0.0003132820129394531,0.34659862518310547
260,5566,0.00027561187744140625,0.3361358642578125,0.009521961212158203,0.00030517578125,0.34624195098876953
261,5596,0.00027251243591308594,0.3361830711364746,0.009798049926757812,0.0002918243408203125,0.34654927253723145
262,5613,0.00026988983154296875,0.33600473403930664,0.009752273559570312,0.0003085136413574219,0.34633946418762207
263,5622,0.0002875328063964844,0.33606719970703125,0.009696245193481445,0.00030112266540527344,0.346355676651001
264,5579,0.0002682209014892578,0.33611035346984863,0.009390592575073242,0.0003001689910888672,0.3460733890533447
