Metric,Data Size,Standard Deviation
sign_time,20400.0,3.6540234669280528e-06
sign_time,5499.0,2.161910122275786e-05
sign_time,5466.0,1.3469067202084515e-05
sign_time,5413.0,6.9141387939453125e-06
sign_time,5521.0,1.991363029472578e-05
sign_time,5445.0,1.3259454808656364e-05
sign_time,5470.0,1.7925743892694353e-05
sign_time,5498.0,3.3623644614533226e-05
sign_time,5484.0,1.5343046018747253e-05
sign_time,5448.0,1.5910704625046765e-05
sign_time,5497.0,3.995932657936642e-05
sign_time,5441.0,4.158180941146309e-05
sign_time,5588.0,1.6723738723859755e-05
sign_time,5544.0,2.633385701872509e-05
sign_time,5435.0,3.7046459167458996e-05
sign_time,5562.0,7.945298900144777e-06
sign_time,5595.0,2.0051782096194964e-05
sign_time,5442.0,1.3211451644830055e-05
sign_time,5547.0,1.8976496006608445e-05
sign_time,5496.0,1.535652568853719e-05
sign_time,5485.0,3.333727799111811e-05
sign_time,5560.0,9.774260363074611e-06
sign_time,5572.0,1.0484763215379744e-05
sign_time,5550.0,2.8307778708694236e-05
sign_time,5510.0,2.180177889729916e-05
sign_time,5555.0,4.3049520881972104e-05
sign_time,5529.0,1.6196031480903498e-05
sign_time,5577.0,3.761411493785957e-05
sign_time,5606.0,8.102080483201783e-06
sign_time,5556.0,2.7411442654641548e-05
sign_time,5570.0,2.9419939699383262e-05
sign_time,5610.0,2.2208363236604e-05
sign_time,5524.0,1.9600853036297932e-05
sign_time,5512.0,1.7419065817189054e-05
sign_time,5503.0,4.516304939105199e-05
sign_time,5534.0,2.0005047412394095e-05
sign_time,5622.0,1.7834662337891817e-05
sign_time,5602.0,1.9706100006255194e-05
sign_time,5492.0,2.9452714715803232e-05
sign_time,5605.0,3.8173197136404154e-05
sign_time,5561.0,1.4160056566019069e-05
sign_time,5443.0,5.2082318957951155e-06
sign_time,5516.0,1.4025616519287877e-05
sign_time,5568.0,2.1115465077819528e-05
sign_time,5508.0,3.389375008365445e-05
sign_time,5479.0,3.15471320064703e-05
sign_time,5589.0,1.569346965010608e-05
sign_time,5611.0,2.2359528774592787e-05
sign_time,5557.0,2.2074380423158333e-05
sign_time,5540.0,1.5402766955365796e-05
sign_time,5623.0,1.7378408569471284e-05
sign_time,5579.0,1.0281453956046927e-05
sign_time,5616.0,3.913586488773672e-05
sign_time,5536.0,2.451907610043501e-05
sign_time,5552.0,1.9384367254022267e-05
sign_time,5600.0,2.105961507061089e-05
sign_time,5543.0,9.978567942943087e-06
sign_time,5537.0,2.733984771833535e-05
sign_time,5575.0,1.8773560284598107e-05
sign_time,5615.0,2.3792352905454434e-05
sign_time,5617.0,3.181121477224153e-05
sign_time,5531.0,4.20357725720385e-05
sign_time,5553.0,1.4415393398176634e-05
sign_time,5574.0,1.3069253181789324e-05
sign_time,5533.0,2.3688043729760072e-05
sign_time,5619.0,2.135440324551964e-06
sign_time,5594.0,2.3204723819320392e-05
sign_time,5591.0,1.3888339035735662e-05
sign_time,5583.0,1.9201401367249225e-05
sign_time,5643.0,6.930561949610059e-06
sign_time,5526.0,1.7359579664682205e-05
sign_time,5581.0,2.8369267873094812e-05
sign_time,5528.0,3.709631198129223e-05
sign_time,5554.0,3.027926384081029e-05
sign_time,5487.0,1.0833906934211677e-05
sign_time,5584.0,3.969393683362008e-05
sign_time,5501.0,6.651194684297238e-06
sign_time,5477.0,1.6262779438337702e-05
sign_time,5507.0,2.6142909458883665e-05
sign_time,5519.0,2.7603575603082586e-05
sign_time,5559.0,2.5908480660535188e-05
sign_time,5505.0,1.4784310265551177e-05
sign_time,5488.0,4.36947039554775e-05
sign_time,5546.0,1.9026290691418467e-05
sign_time,5545.0,2.4865569068292912e-05
sign_time,5500.0,2.5042008925748346e-05
sign_time,5471.0,1.7508756606805e-05
sign_time,5517.0,3.721149050103001e-05
sign_time,5532.0,1.9585162846211155e-05
sign_time,5482.0,4.757763400744045e-06
sign_time,5590.0,1.5846922223853704e-05
sign_time,5599.0,6.3804816468174985e-06
sign_time,5548.0,9.868644553888535e-06
sign_time,5587.0,1.2615046725117855e-05
sign_time,5549.0,7.065675132399049e-05
sign_time,5564.0,1.9232353339867847e-05
sign_time,5580.0,1.721067345937941e-05
sign_time,5511.0,1.5845085136002033e-05
sign_time,5558.0,2.1472237200161836e-05
sign_time,5612.0,2.217917782775999e-05
sign_time,5571.0,2.654783711335473e-05
sign_time,5626.0,1.9603981258437496e-05
sign_time,5635.0,1.6815119992455504e-05
sign_time,5604.0,1.8577822147776963e-05
sign_time,5566.0,1.886606683445389e-05
sign_time,5535.0,1.2385710488920881e-05
sign_time,5607.0,1.0552789842312809e-05
sign_time,5603.0,1.3054369756702252e-05
sign_time,5475.0,1.5352095948403084e-05
sign_time,5514.0,1.027616822021275e-05
sign_time,5541.0,2.9349370007545216e-05
sign_time,5569.0,2.6369599707392766e-05
sign_time,5525.0,2.172788344297611e-05
sign_time,5523.0,2.8931001678717046e-05
sign_time,5486.0,1.76604287700564e-05
sign_time,5530.0,1.761243011884345e-05
sign_time,5434.0,6.397886051006837e-05
sign_time,5551.0,3.07362342352607e-05
sign_time,5427.0,3.3050439611882884e-05
sign_time,5538.0,5.691449610387763e-05
sign_time,5490.0,1.561535882468848e-05
sign_time,5582.0,1.7371320126166085e-05
sign_time,5513.0,0.00013504349793779842
sign_time,5506.0,1.6661909299269868e-05
sign_time,5522.0,2.5582813478474953e-05
sign_time,5631.0,3.74264014776739e-05
sign_time,5573.0,2.3606613653322466e-05
sign_time,5586.0,7.280196959816846e-06
sign_time,5596.0,1.7269033648414892e-05
sign_time,5462.0,1.7463411537757975e-05
sign_time,5601.0,1.162094319720879e-05
sign_time,5597.0,7.3341744742773715e-06
sign_time,5621.0,2.0131385824668232e-05
sign_time,5567.0,3.058015965599587e-05
sign_time,5563.0,3.547659028753575e-05
sign_time,5598.0,1.9778595902803667e-05
sign_time,5565.0,2.1391993247585564e-05
sign_time,5613.0,9.674901023636406e-06
sign_time,5520.0,1.5860519766245205e-05
sign_time,5483.0,3.0464207466311283e-05
sign_time,5457.0,1.5101968046916546e-05
sign_time,5474.0,2.7605587347246927e-05
sign_time,5472.0,2.9348005101134814e-05
sign_time,5620.0,2.190540162809033e-05
sign_time,5585.0,1.4002215774581698e-05
sign_time,5439.0,0.0
sign_time,5458.0,5.5209040533026445e-05
sign_time,5509.0,1.7010829112471145e-05
sign_time,5401.0,2.562999725341797e-05
sign_time,5495.0,2.028255748743478e-05
sign_time,5451.0,1.6920255230349632e-05
sign_time,5461.0,1.0717939801205454e-05
sign_time,5468.0,5.1389144625166476e-05
sign_time,5608.0,1.7781870768239664e-05
sign_time,5592.0,1.5226453111757306e-05
sign_time,5628.0,7.4310141177461996e-06
sign_time,5609.0,1.6294300869170856e-05
sign_time,5415.0,3.170967102050781e-05
sign_time,5402.0,0.0
sign_time,5539.0,2.3480706559304058e-05
sign_time,5527.0,2.487266666072819e-05
sign_time,5659.0,0.0
sign_time,5671.0,1.8572547161547595e-05
sign_time,5419.0,0.0
sign_time,5660.0,7.3909759521484375e-06
sign_time,5459.0,1.1024120351502315e-05
sign_time,5493.0,2.0771937354712365e-05
sign_time,5453.0,1.619871341830911e-05
sign_time,5450.0,4.64320862059456e-05
sign_time,5421.0,4.5299530029296875e-06
sign_time,5452.0,3.344962533641766e-05
sign_time,5634.0,2.8366356368978416e-06
sign_time,5593.0,5.576029013702049e-05
sign_time,5467.0,1.2758687732838488e-05
sign_time,5667.0,0.0
sign_time,5666.0,4.172325134277344e-06
sign_time,5668.0,0.0
sign_time,5424.0,5.520933288878889e-06
sign_time,5423.0,1.5553957395839776e-06
sign_time,5436.0,1.6982512880352714e-05
sign_time,5460.0,1.2981385729461616e-05
sign_time,5437.0,3.232660533271464e-05
sign_time,5464.0,3.885255717963439e-05
sign_time,5446.0,3.137605711996998e-06
sign_time,5465.0,2.8478236003708157e-05
sign_time,5480.0,1.7053446157270136e-05
sign_time,5430.0,0.0
sign_time,5542.0,1.8613071404309114e-05
sign_time,5518.0,3.596127142948506e-05
sign_time,5447.0,1.588781531094069e-05
sign_time,5432.0,0.0
sign_time,5456.0,7.619553417863469e-06
sign_time,5651.0,5.586122377627362e-06
sign_time,5576.0,1.4928286420931845e-05
sign_time,5674.0,0.0
sign_time,5627.0,5.498334551127732e-05
sign_time,5647.0,8.821487426757812e-06
sign_time,5670.0,0.0
sign_time,5625.0,2.9149718408114934e-05
sign_time,5578.0,6.719978961692641e-05
sign_time,5664.0,0.0
sign_time,5636.0,2.4770255207486588e-05
sign_time,5491.0,1.6361856065283363e-05
sign_time,5624.0,1.8236512279594412e-05
sign_time,5494.0,1.0080495193502875e-05
sign_time,5463.0,1.8400354484506517e-05
sign_time,5515.0,8.177792018004654e-06
sign_time,5390.0,0.0
sign_time,5473.0,1.593592350955996e-05
sign_time,5481.0,8.92151434880812e-06
sign_time,5649.0,1.2070639613594937e-05
sign_time,5675.0,7.510185241699219e-06
sign_time,5614.0,1.0834386631661387e-05
sign_time,5676.0,2.1457672119140625e-06
sign_time,5633.0,2.3956993960211798e-05
sign_time,5630.0,4.717435583450646e-06
sign_time,5653.0,1.557161125426396e-05
sign_time,5489.0,2.7080959199941092e-05
sign_time,5637.0,1.2376038632175734e-05
sign_time,5644.0,1.430511474609375e-06
sign_time,5639.0,1.4982741938664535e-05
sign_time,5418.0,2.274648194538226e-05
sign_time,5476.0,2.8783249434773582e-05
sign_time,5478.0,1.3198298303762076e-05
sign_time,5650.0,2.3828741280239946e-05
sign_time,5629.0,1.9066365555231684e-05
sign_time,5438.0,2.1844346871265905e-05
sign_time,5440.0,1.444290772838944e-05
sign_time,5340.0,0.0
sign_time,5425.0,0.0
sign_time,5428.0,1.5489209385268208e-05
sign_time,5372.0,0.0
sign_time,5455.0,2.125833438068821e-05
sign_time,5429.0,3.123283386230469e-05
sign_time,5433.0,1.0371208190917969e-05
sign_time,5407.0,0.0
sign_time,5416.0,5.846118848437895e-06
sign_time,5417.0,1.728534698486328e-05
sign_time,5502.0,1.5409498747383976e-05
sign_time,5408.0,0.0
sign_time,5449.0,7.488089558270403e-05
sign_time,5404.0,5.960464477539062e-07
sign_time,5693.0,0.0
sign_time,5665.0,7.271766662597656e-06
sign_time,5657.0,0.0
sign_time,5397.0,2.6702880859375e-05
sign_time,5469.0,1.1284631171143192e-05
sign_time,5646.0,2.1338462829589844e-05
sign_time,5713.0,0.0
sign_time,5692.0,0.0
sign_time,5632.0,5.635372512771749e-05
sign_time,5652.0,1.507179264847572e-05
sign_time,5678.0,8.344650268554688e-06
sign_time,5618.0,1.811179323839288e-05
sign_time,5504.0,1.740383773783665e-05
sign_time,5422.0,0.0
sign_time,5399.0,1.7881393432617188e-06
sign_time,5431.0,6.4373016357421875e-06
sign_time,5697.0,5.960464477539062e-07
sign_time,5708.0,0.0
sign_time,5640.0,1.921082759679541e-05
sign_time,5682.0,0.0
sign_time,5420.0,3.993511199951172e-05
sign_time,5641.0,0.0
sign_time,5711.0,0.0
sign_time,5669.0,1.8480473272797765e-05
sign_time,5648.0,9.5367431640625e-06
sign_time,5718.0,0.0
sign_time,5684.0,4.0531158447265625e-06
sign_time,5698.0,0.0
sign_time,5655.0,5.257129669189453e-05
sign_time,5663.0,1.58902003316418e-05
sign_time,5688.0,0.0
sign_time,5393.0,0.0
sign_time,5411.0,1.0964374809134354e-05
sign_time,5426.0,0.0
sign_time,5414.0,0.0
sign_time,5385.0,0.0
sign_time,5391.0,0.0
sign_time,5403.0,1.249974442307019e-05
sign_time,5405.0,0.0
sign_time,5679.0,0.0
sign_time,5681.0,1.9669532775878906e-05
sign_time,5654.0,0.0
sign_time,5662.0,0.0
sign_time,5645.0,2.5391578674316406e-05
sign_time,5406.0,0.0
sign_time,5454.0,0.0
sign_time,5444.0,0.0
verify_time,4426.0,0.0
verify_time,64968.0,0.0
verify_time,48146.0,0.0
verify_time,4380.0,0.0
verify_time,9163.0,0.0
verify_time,66615.0,0.0
verify_time,17493.0,0.0
verify_time,3654.0,0.0
verify_time,4374.0,0.0
verify_time,20400.0,2.2050245830684877e-05
verify_time,5499.0,2.991786388023524e-05
verify_time,5466.0,1.4552050142854887e-05
verify_time,5413.0,3.2186508178710938e-06
verify_time,5521.0,1.52659028376221e-05
verify_time,5445.0,2.2132654140024666e-05
verify_time,5470.0,8.119970750343796e-05
verify_time,5498.0,5.4383793683124855e-05
verify_time,5484.0,1.6979420647212925e-05
verify_time,5448.0,2.4246223121585103e-05
verify_time,5497.0,5.3472001206659595e-05
verify_time,5441.0,3.7012485385419985e-05
verify_time,5588.0,2.207238857612166e-05
verify_time,5544.0,2.0601695325329366e-05
verify_time,5435.0,1.348745981367298e-05
verify_time,5562.0,7.132965868839595e-06
verify_time,5595.0,2.8203779199206986e-05
verify_time,5442.0,9.152931034036601e-06
verify_time,5547.0,1.6759401643434877e-05
verify_time,5496.0,2.515926106302323e-05
verify_time,5485.0,3.6863244177452376e-05
verify_time,5560.0,1.2279274373244738e-05
verify_time,5572.0,1.575657870120786e-05
verify_time,5550.0,4.427309026414224e-05
verify_time,5510.0,3.533459665617451e-05
verify_time,5555.0,9.260740792231014e-05
verify_time,5529.0,2.6807027169983842e-05
verify_time,5577.0,3.833518910762304e-05
verify_time,5606.0,1.6340300765419988e-05
verify_time,5556.0,2.0718499836984005e-05
verify_time,5570.0,3.677274836094324e-05
verify_time,5610.0,2.6432449589821335e-05
verify_time,5524.0,2.765940965705445e-05
verify_time,5512.0,1.680624338220231e-05
verify_time,5503.0,9.378074113891798e-05
verify_time,5534.0,2.6175488768300893e-05
verify_time,5622.0,1.863778265960098e-05
verify_time,5602.0,2.6911731604171288e-05
verify_time,5492.0,3.63940240625732e-05
verify_time,5605.0,3.551588661273817e-05
verify_time,5561.0,1.9575675367128313e-05
verify_time,5443.0,7.726233542345593e-06
verify_time,5516.0,1.5490249943663008e-05
verify_time,5568.0,3.812180478996778e-05
verify_time,5508.0,4.6583419228231094e-05
verify_time,5479.0,5.6525206500990846e-05
verify_time,5589.0,1.0921664548579173e-05
verify_time,5611.0,1.8766070658141484e-05
verify_time,5557.0,4.8829987609623445e-05
verify_time,5540.0,1.3984062097689551e-05
verify_time,5623.0,2.2750936667740014e-05
verify_time,5579.0,1.3227418935217697e-05
verify_time,5616.0,2.7528141321922167e-05
verify_time,5536.0,1.5115261571781396e-05
verify_time,5552.0,3.814423736726311e-05
verify_time,5600.0,2.9790631673125686e-05
verify_time,5543.0,9.32292206877348e-06
verify_time,5537.0,2.8339402203964528e-05
verify_time,5575.0,3.5566407800403436e-05
