Iteration,Data Size (bytes),Encrypt Time (seconds),Sign Time (seconds),Verify Time (seconds),Decrypt Time (seconds),Total Time (seconds)
113,5501,0.0002532005310058594,0.0003764629364013672,0.00010442733764648438,0.00028896331787109375,0.0011897087097167969
114,5477,0.0002522468566894531,0.0003724098205566406,0.00010633468627929688,0.00028967857360839844,0.0011856555938720703
115,5507,0.0002522468566894531,0.0003750324249267578,0.00010418891906738281,0.0003027915954589844,0.0012011528015136719
116,5519,0.0002574920654296875,0.0003764629364013672,0.00010633468627929688,0.0002894401550292969,0.0012023448944091797
117,5559,0.00025343894958496094,0.0003771781921386719,0.0001068115234375,0.0002875328063964844,0.0011911392211914062
118,5547,0.0002548694610595703,0.0003764629364013672,0.00011396408081054688,0.0002887248992919922,0.0011992454528808594
119,5595,0.0002548694610595703,0.0003542900085449219,0.00011038780212402344,0.0002923011779785156,0.0011849403381347656
120,5505,0.00026106834411621094,0.00040650367736816406,0.00011467933654785156,0.00031065940856933594,0.0012884140014648438
121,5488,0.00024819374084472656,0.0004036426544189453,0.00010895729064941406,0.0002892017364501953,0.001226186752319336
122,5577,0.0002570152282714844,0.00037789344787597656,0.00010848045349121094,0.0002903938293457031,0.001207590103149414
123,5562,0.00025200843811035156,0.0003495216369628906,0.00010609626770019531,0.0002849102020263672,0.0011591911315917969
124,5616,0.00024437904357910156,0.00035572052001953125,0.00010538101196289062,0.0002779960632324219,0.001163482666015625
125,5556,0.0002532005310058594,0.0003476142883300781,0.00010418891906738281,0.00028586387634277344,0.0011582374572753906
126,5546,0.00025010108947753906,0.00037670135498046875,0.00011014938354492188,0.0002865791320800781,0.001191854476928711
127,5545,0.00026035308837890625,0.0003795623779296875,0.00010776519775390625,0.0002868175506591797,0.0012049674987792969
128,5554,0.00025081634521484375,0.0003509521484375,0.00013017654418945312,0.00028967857360839844,0.0011970996856689453
129,5479,0.000270843505859375,0.0003612041473388672,0.0001087188720703125,0.00029206275939941406,0.0012087821960449219
130,5519,0.0002551078796386719,0.0003571510314941406,0.00010561943054199219,0.0002868175506591797,0.0011756420135498047
131,5562,0.0002503395080566406,0.0003502368927001953,0.00010609626770019531,0.0002853870391845703,0.0011606216430664062
132,5533,0.0002484321594238281,0.0003540515899658203,0.00010538101196289062,0.00028204917907714844,0.0011622905731201172
133,5500,0.0002493858337402344,0.0003859996795654297,0.00010657310485839844,0.0002853870391845703,0.0012021064758300781
134,5508,0.00025081634521484375,0.0003573894500732422,0.00010514259338378906,0.0002830028533935547,0.0011589527130126953
135,5471,0.0002505779266357422,0.0003819465637207031,0.00010561943054199219,0.0003044605255126953,0.0012123584747314453
136,5517,0.0002510547637939453,0.00037407875061035156,0.00010561943054199219,0.0005686283111572266,0.001476287841796875
137,5550,0.00025725364685058594,0.00043201446533203125,0.00014066696166992188,0.0002930164337158203,0.0012917518615722656
138,5532,0.0002529621124267578,0.0003821849822998047,0.0001277923583984375,0.0002913475036621094,0.00122833251953125
139,5482,0.00025177001953125,0.00037980079650878906,0.00010514259338378906,0.0002856254577636719,0.0012443065643310547
