Metric,Data Size,Standard Deviation
encrypt_time,5431.0,2.9802322387695312e-06
encrypt_time,5697.0,0.00017392635345458984
encrypt_time,5708.0,0.0
encrypt_time,5640.0,0.00010679063315974412
encrypt_time,5682.0,0.0
encrypt_time,5420.0,9.071826934814453e-05
encrypt_time,5641.0,0.0
encrypt_time,5711.0,0.0
encrypt_time,5669.0,9.794177965531037e-05
encrypt_time,5648.0,3.6954879760742188e-06
encrypt_time,5718.0,0.0
encrypt_time,5684.0,1.1920928955078125e-06
encrypt_time,5698.0,0.0
encrypt_time,5655.0,3.170967102050781e-05
encrypt_time,5663.0,9.289830014675431e-05
encrypt_time,5688.0,0.0
encrypt_time,5393.0,0.0
encrypt_time,5411.0,4.08034125373277e-05
encrypt_time,5426.0,0.0
encrypt_time,5414.0,0.0
encrypt_time,5385.0,0.0
encrypt_time,5391.0,0.0
encrypt_time,5403.0,4.2180253040985605e-05
encrypt_time,5405.0,0.0
encrypt_time,5679.0,0.0
encrypt_time,5681.0,2.849102020263672e-05
encrypt_time,5654.0,0.0
encrypt_time,5662.0,0.0
encrypt_time,5645.0,9.191036224365234e-05
encrypt_time,5406.0,0.0
encrypt_time,5454.0,0.0
encrypt_time,5444.0,0.0
decrypt_time,4426.0,0.0
decrypt_time,64968.0,0.0
decrypt_time,48146.0,0.0
decrypt_time,4380.0,0.0
decrypt_time,9163.0,0.0
decrypt_time,66615.0,0.0
decrypt_time,17493.0,0.0
decrypt_time,3654.0,0.0
decrypt_time,4374.0,0.0
decrypt_time,20400.0,2.880822652243274e-06
decrypt_time,5499.0,2.222146817710979e-05
decrypt_time,5466.0,4.0498878004598284e-05
decrypt_time,5413.0,1.1324882507324219e-05
decrypt_time,5521.0,3.490131449184828e-05
decrypt_time,5445.0,2.5696290991815993e-05
decrypt_time,5470.0,5.975269021944062e-05
decrypt_time,5498.0,1.4950970682739983e-05
decrypt_time,5484.0,7.66121665134957e-06
decrypt_time,5448.0,6.089945562966787e-05
decrypt_time,5497.0,8.378929869381097e-05
